,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
71i5_Stroop,8.877924172319364,6.734006734006734,10.901162790697674,1.267267047177461,4.167156056690939,8.0,6902.5,1844.2744937137925,1022.1358764860961,0.14808198138154235,1845.1595362693477,6897.0,5998.799999999999,7508.0,5504.0,8910.0,3390.875,1011.7050505829255,2987.0,2689.2,3955.2000000000003,2351.0,5641.0,1.672719082124667,0.3615482487419069,1.838498024023457,1.327325690740289,1.9751528303931525,1.0221239696575772,2.1448546193728877,15279.722222222223,9018.556565989405,15967.5,5837.200000000001,23744.800000000003,637.0,29163.0,1.329246990700545,-0.999852045478547,-1.8947806286936004e-17,0.5409359986543715,-0.436029909553008,0.3029382923824115,-0.017584889467356132,-0.3912159859293858,0.3012222378500158,-0.8648376391639848,1.0214215446356687,35825.57229852522,27707.971360459964,8117.3187615359,0.0,0.28217652935823606,3.4134388674933915,77.3419315408361,22.658068459163886,0.12949640287769784,0.17266187050359713,652.0495004372046,398.10420643805486,1.637886487739646,0.1335313926245223
71i5_Video1,11.735959976046795,6.99953336444237,16.42935377875137,2.728652046896408,9.429820414308999,10.689655172413794,5404.8387096774195,1648.7110669314445,1291.0302736705362,0.23886564299484703,1648.8431095771361,5568.0,4232.0,6550.0,3652.0,8572.0,2912.4285714285716,1013.2345810948866,2832.0,2060.8,3303.8,1559.0,5605.0,1.7168179495164833,0.5606486177259756,1.5042402588050459,1.267451538420423,2.0897635567634443,1.1254440065078941,3.1044452589751756,41960.59016393442,24218.53682167554,41187.0,17448.0,65833.0,170.0,83945.0,2.177682907376237,-2.9116599671787613,-3.3975376790368007e-17,0.6946432030677572,2.3190050635962844,-0.3595494381498857,0.0305274925521168,-0.29852411529411366,0.32513066323069306,-1.1663845059854665,1.120605700189774,219131.7255774712,208841.98109518917,10288.40504961366,0.0,1.3394326683857485,20.298771295268104,95.30489347889205,4.695106521107946,0.1171875,0.1640625,582.9073878222661,710.175005427066,0.8207940062206679,0.0607443652980888
71i5_Video2,12.861994988236832,7.535795026375283,18.89168765743073,3.060519696473846,11.355892631055447,11.186440677966102,4962.090909090909,1626.017529672642,1290.3105302456497,0.2600336337816197,1626.034498550443,4769.0,3786.4,5884.0,3176.0,7962.0,2762.7,1122.1474992174603,2318.5,1843.0,4082.8,1547.0,5149.0,1.9053753203218213,0.7298093796676559,1.6053975560774134,1.3982298222828975,2.4494858629550906,1.2196981061414953,4.363137253779337,30631.113636363636,16289.520722644065,32355.5,14136.599999999999,46796.399999999994,807.0,58140.0,3.3722362635822623,-2.4717647077211042,3.372067220556408e-18,0.7495315851810754,2.7428659599650214,0.33753156780477805,0.01297276697453767,-0.36764032646136835,0.35055634931172375,-1.2463335064827297,1.306603262283456,264444.0144288661,209717.34937899502,54724.52973527243,0.0,2.135314598686148,3.832236665961201,79.30564934776254,20.69435065223747,0.0703125,0.1640625,574.8840107798617,717.1233365458093,0.8016529116859086,0.07050935279811599
7h5u_Baseline,9.65086771681915,6.555944055944056,13.204225352112676,1.8158093690636299,6.64828129616862,8.0,6447.75,2350.5945752389666,1268.1764220722605,0.1966851106311908,2362.412084532006,6359.0,5652.4,6981.6,4544.0,9152.0,2791.5,692.1841156802141,2922.0,1993.8,3293.6000000000004,1751.0,3906.0,1.700149790801448,0.4562295714301829,1.9057236518181355,1.2598001889541792,2.082154827588784,0.870140685585547,2.207054824312699,15794.8,8712.35505245281,16147.5,7432.200000000001,24294.000000000004,1282.0,29197.0,1.508519341838951,-1.574503264800054,7.579122514774402e-18,0.6078935197252234,0.012600003132535065,0.3389702552103701,-0.06770046012613393,-0.37906857006068795,0.31895078755857525,-0.9043106154256971,1.1934021431621258,41097.84155976008,30729.218271043377,10366.989927556471,0.0,1.6333611602336193,2.9641408437527383,74.7738529125184,25.2261470874816,0.13740458015267176,0.183206106870229,831.0606819858928,278.98814984708946,2.9788386440119,0.1335313926245223
7h5u_Breathing,12.960486542709319,6.41573994867408,19.76284584980237,3.3556074427846996,13.347105901128291,11.666666666666666,4994.628571428571,2076.438374187712,1469.9679119085615,0.2943097551472419,2077.8352139836757,4224.0,3824.0,6344.000000000001,3036.0,9352.0,3288.230769230769,1251.5993555229893,3153.0,1976.0,4318.0,1510.0,5735.0,1.9889437689005953,0.44424236820428065,1.8360085796386387,1.5989920606619126,2.4329929658790523,1.3776407926687564,2.9658828244070525,46113.76190476191,26395.667331286506,46066.0,18231.6,73801.8,47.0,88696.0,1.785318411048444,-2.3365608841823224,-1.5158245029548805e-17,0.7213653024639458,0.08135790302965873,-0.39151422465958846,0.09796386444318317,-0.44492052178289226,0.4523205366058146,-1.315699169572666,1.1553240639409537,462797.85157204996,432328.24740917474,30466.993911814734,0.0,2.6102510604257834,14.190052640589627,93.41674434143907,6.583255658560925,0.1171875,0.1640625,734.1318275520504,739.9071977837355,0.9921944667534196,0.043210622513203845
7h5u_Counting1,13.122370834971697,8.566533409480297,19.218449711723256,3.1893778121895817,10.65191630224296,12.0,4838.0,1160.0335418348118,1123.430163976975,0.2322096246335211,1166.6421122957195,4852.0,3856.8,5849.2,3122.0,7004.0,2471.818181818182,731.2545655716766,2230.0,1778.0,3026.0,1562.0,3770.0,1.5326435026255312,0.42398420246439356,1.5171514652931641,1.1133942193128625,1.9837506011086878,0.8657383481915214,2.183671910644361,14808.04,8985.430084219675,15503.0,5430.000000000001,23188.800000000003,399.0,29427.0,1.4816357438720442,-0.980931846741007,3.600083194517841e-17,0.565265123380973,-0.3710956735993167,0.5615467705120831,-0.08497858457746028,-0.4556330432541506,0.3535064393659112,-0.7789423223651442,1.090727621356836,103435.09067707737,100466.96019012672,2967.9314611037107,0.0,0.1990258469477819,33.850835676901106,97.13062834627293,2.8693716537270673,0.07643312101910829,0.1910828025477707,410.133791917622,701.2431169650858,0.5848667630316892,0.028513153103694844
7h5u_Counting2,10.68806125943343,7.283321194464676,16.483516483516482,2.959644788302285,9.200195289051806,9.0,6018.222222222223,2145.1540154497065,1494.1127265056587,0.24826479836332116,2156.765633999207,6500.0,4453.2,7385.200000000001,3640.0,8238.0,2808.6666666666665,842.6629746754564,2794.0,2119.2,3299.6000000000004,1630.0,4537.0,1.7908562394402003,0.5055419231921252,1.622116827531264,1.5288370959424382,2.0840023839290267,1.0612005548006642,2.9166094065314887,14678.7,8377.702364610479,14210.5,6938.800000000001,23865.8,1392.0,28474.0,2.1127413348533906,-1.3650453497637312,0.0,0.6149479904480352,0.7133067039748013,0.6199610039023511,-0.04999037849911758,-0.4620895580705447,0.34309809664456037,-0.8227198796123367,1.1000004351003394,163801.9526747063,144444.93730922826,19354.867265651905,0.0,2.148099826114203,7.46297741682617,88.18382762062214,11.81617237937786,0.08571428571428572,0.17142857142857143,758.4264755070196,782.0204600903994,0.9698294535917227,0.11778303565638337
7h5u_Counting3,11.793537444070353,7.347538574577516,19.03553299492386,3.425760786528605,11.687994420346342,9.0,5525.111111111111,2339.828399156656,1589.278273965502,0.2876463915394264,2418.8576849413857,5050.0,4456.0,6751.200000000001,3152.0,8166.0,2508.5454545454545,550.3361557244087,2351.0,2067.0,3027.0,1654.0,3367.0,1.5298808182410382,0.3570350802617422,1.4669398075364564,1.3052702774860188,1.778804442158614,0.969518123130477,2.330100686951428,14061.227272727272,8245.397509199343,13886.5,5312.8,21754.6,445.0,28039.0,1.658741599889024,-1.0373416898559336,-4.263256414560601e-18,0.5203007343531815,-0.08269362465385033,0.4412414030239834,-0.024507378243420138,-0.39752713096615755,0.3500941873250744,-0.7906529056724214,0.8732999240355549,243538.8353562874,217329.98511243204,26206.51837248638,0.0,2.3318713689876045,8.292974367041515,89.23918262868989,10.76081737131012,0.13432835820895522,0.17910447761194032,827.2542639282676,559.3587218301865,1.4789333421342636,0.11778303565638337
7h5u_Math,12.245939027997077,7.58150113722517,19.193857965451055,3.45539493323368,11.612356828225884,11.0,5306.727272727273,1714.350909236496,1493.0421105252367,0.2813489432928633,1726.1638392690306,4792.0,3842.0,6842.0,3126.0,7914.0,2646.2,832.46607138069,2530.0,1683.2,3452.6000000000004,1598.0,4066.0,1.3412628091382544,0.47392804965676216,1.1796015068039167,1.0024984486479465,1.7165815917346072,0.800816776988627,2.3498500452178033,14265.652173913044,8927.053097716615,12899.0,5752.0,24134.0,89.0,29276.0,1.7306586471777623,-1.2317349697577624,9.473903143468002e-18,0.5081309594737922,1.2276857799621395,0.7774161126957788,-0.03717145097477587,-0.33329740509281536,0.25526571231489487,-0.6895324089354442,1.0383022346382222,142056.5559697585,131140.8706241016,10914.819065446844,0.0,0.8662802100581083,12.01493765840385,92.31652101418794,7.683478985812059,0.08053691275167786,0.16107382550335572,606.1145766272248,888.4847888399664,0.6821890304037584,0.09531017980432521
7h5u_Reading,13.636439764215298,9.813542688910697,18.975332068311197,2.868509015500789,9.1617893794005,12.0,4601.5,1548.4552686494576,975.4783869124592,0.211991391266426,1551.0056561645883,4473.0,3662.4,5680.000000000001,3162.0,6114.0,2448.8333333333335,757.6102596688851,2224.5,1871.4,3005.0,1536.0,4242.0,1.5764095622685756,0.2937083845658676,1.4689157761443425,1.3489664261028458,1.8720061470030485,1.1760838269032954,2.120431064017617,14887.23076923077,9295.296740029718,13961.5,5354.0,24198.0,72.0,29458.0,1.3401531161263276,-1.6527953860891047,3.979039320256561e-17,0.5680186076422152,-0.13114196130774225,-0.16504655635599527,0.0016788785995949518,-0.38510390004585426,0.3955007898684343,-0.9739604674075684,0.936833198229251,110490.95821995738,99668.89279049907,10821.706580232365,0.0,0.3588492259396157,9.210090113934596,90.20576714954541,9.794232850454602,0.08108108108108109,0.20270270270270271,547.4616104130344,403.31258512760803,1.3574126635294994,0.08701137698962969
7h5u_Relax,14.785465635784918,8.377548170901983,18.999366687777073,2.292840544213004,10.62181851687509,14.0,4185.4857142857145,949.451768601046,842.09376374533,0.20119379714309688,951.6421101876234,3944.0,3614.0,4422.0,3158.0,7162.0,2093.4857142857145,410.93839450899776,1985.0,1825.4,2222.0000000000005,1633.0,3673.0,2.039144891030114,0.40031138934973054,2.0010095786492834,1.6996738783835137,2.3762391772781957,1.429504278407186,3.233162903784735,39074.84722222222,21474.89526921799,39977.0,17223.800000000003,60811.00000000001,130.0,74330.0,2.2309001003950817,-1.9572983344998311,-9.852859269206723e-18,0.7606688350807609,-0.5435339278245923,0.06407049425708725,0.01670909237275664,-0.6138815868345974,0.5711430700892949,-1.2244144683477982,1.219635170704862,60916.91308944987,38659.69908410801,22255.886207603227,0.0,1.3277977386327715,1.7370550300037384,63.4643809116752,36.53561908832481,0.140625,0.1640625,335.68189199368015,476.46264018425353,0.7045293034179304,0.0068985495354141335
7h5u_Speaking,11.080833053698983,6.305170239596469,17.91044776119403,3.791332871605795,11.605277521597559,9.0,6085.111111111111,3466.106605400359,2060.6266816159723,0.3386341915521263,3474.96748186224,5950.0,4154.4,7707.200000000001,3350.0,9516.0,2431.25,657.3299685089673,2247.0,1918.4,2722.6,1688.0,4038.0,1.7776561936996607,0.3196509459194547,1.7778801986774677,1.5061847633773526,2.011948436896218,1.200945018333642,2.311633081199756,14823.608695652174,9280.022881058423,15650.0,5137.400000000001,24689.000000000007,21.0,29196.0,1.639847830667039,-1.2797589203960187,9.473903143468003e-19,0.6068072675368631,-0.3018682410408413,0.6450963714343667,-0.15849652722579693,-0.41194148267905284,0.4217661918026353,-0.8014560014042735,1.1529468560072018,245137.17294872357,175739.7447665115,69394.42600052964,0.0,3.0021816824569267,2.5324763802379486,71.69124737551283,28.308752624487177,0.08391608391608392,0.16783216783216784,1225.4537424970392,777.1155802067025,1.5769259730593546,0.11778303565638337
7h5u_Stroop,14.40057678256642,9.085402786190187,19.169329073482427,3.3886870289354944,10.08392628729224,13.0,4432.923076923077,1568.4089868398485,1154.9813492692265,0.26054621955472934,1568.4760119300518,4308.0,3422.4,5541.6,3130.0,6604.0,2263.5,519.0296234320349,2090.0,1864.0,2729.2000000000003,1697.0,3391.0,1.4631625998930855,0.3806203425727777,1.4177163833718476,1.1396171373626707,1.8775841420899244,0.9268586041968374,2.0842055943773903,14745.037037037036,8927.42641975333,14333.0,5661.400000000001,24344.6,268.0,29082.0,1.3541720158311008,-1.4803218798674451,1.4210854715202004e-17,0.5617339742609357,-0.3684615854921489,0.1309823807535863,-0.0028909305383354386,-0.45507175681090983,0.4263679565343969,-0.7661657447845197,1.006704425090985,91196.36719195149,69166.02588976771,22029.817669368764,0.0,0.5236328150210398,3.139654940764182,75.84339723215193,24.156602767848078,0.07643312101910829,0.15286624203821658,554.5163151341897,594.6369661632026,0.9325291676905241,0.13323334788337027
7h5u_Video1,13.453676011625555,3.8441824705279344,18.54140914709518,3.7758484157246985,14.697226676567245,11.724137931034484,5067.529411764706,3696.8897666471107,2431.048433172212,0.4797305029011422,3696.8954542967535,4339.0,3579.2000000000003,5868.4,3236.0,15608.0,2557.3939393939395,1413.8231628180536,2176.0,1897.2,2925.6000000000004,1614.0,9685.0,1.906591286515483,0.4226349343514731,1.8798013867294632,1.5863492771602274,2.2263267641070668,1.2012939788441281,3.199008828840199,46237.02898550725,24545.416143962993,47288.0,20099.000000000004,71493.0,124.0,86272.0,2.219612466977816,-2.532159480793007,0.0,0.6837533957074472,0.6302976598196617,-0.18486579301331948,0.01340832726686413,-0.40210288480945555,0.42264819298274475,-1.1951843641939226,1.0839639206648684,653323.6196112415,613619.199608277,39699.53169488458,0.0,4.88830807998908,15.456585340208028,93.92340525493633,6.076594745063675,0.0703125,0.1640625,1307.0479116476624,1140.1309991106941,1.1464015211121916,0.06302813678775099
7m3c_Baseline,14.068992673519858,5.743825387708213,19.960079840319363,4.856096667933994,14.21625445261115,11.0,5027.272727272727,3739.7882079069664,2331.0204199764335,0.46367494791574626,3764.018172113413,4142.0,3088.0,7312.0,3006.0,10446.0,2526.6363636363635,660.4573171436555,2478.0,1860.0,3381.0,1684.0,3598.0,1.673928808605868,0.341991137988599,1.6238168279886174,1.4053246085111293,1.855530552337484,1.1448122899179975,2.332864873141845,15068.958333333334,8765.084219405075,14808.5,6470.0,24009.200000000004,482.0,29087.0,1.5009301453187298,-1.5572150896047374,2.842170943040401e-18,0.6349655459531302,-0.3098975875038499,-0.1975035607820299,0.014031355138052131,-0.43012167185908917,0.49664653303908723,-1.1558056282597629,0.9497557811325115,626724.7599665533,440367.86465966504,186347.82960387773,0.0,9.065703010480288,2.3631499524076096,70.26597046961524,29.73402953038477,0.13043478260869565,0.17391304347826086,1322.2148010062508,994.4735793373296,1.3295625228045902,0.030716580297483365
7m3c_Breathing,9.753628406049508,6.0557125555106985,19.518542615484712,3.049649960331995,13.462830059974014,8.666666666666666,6668.538461538462,2085.9561429713713,1770.6782323072885,0.26552718298317873,2085.9740362717844,6393.0,5332.0,8330.0,3074.0,9908.0,3123.5,876.9668710146027,2956.0,2391.8,3806.0000000000005,1537.0,5206.0,2.0670585202631795,0.4354120986160116,2.166399004681143,1.7330929516843212,2.4207256544308784,1.1317588507531018,2.712311974114396,43542.42857142857,26339.38809481313,41954.0,15887.0,69617.0,935.0,89320.0,1.7774008617976487,-1.3620428992276046,2.1474180458527472e-17,0.7456405565609147,-0.7736659318391221,0.3824857417671744,-0.09360875935247685,-0.5918555862574068,0.5842364494361921,-1.0566310118536464,1.3130542198961397,70583.24480901384,69496.9712860553,1086.1990745492567,0.0,0.07444840929280579,63.981799390590226,98.46110755722655,1.5388924427734552,0.0703125,0.1640625,737.496866976396,1041.1243783525576,0.7083657652348778,0.016910118294440224
7m3c_Counting1,12.752404373264515,7.782101167315175,17.18213058419244,2.3713604852185743,9.400029416877263,10.0,4900.4,1481.037174115191,1092.4071768347185,0.2229220424525995,1481.3685864392053,4578.0,4275.2,5420.8,3492.0,7710.0,2147.0,351.3545218152173,2030.0,1824.6,2395.0,1647.0,2906.0,2.0885766558548733,0.30496603919826565,2.1963073046315382,1.8061238432124824,2.294016124603072,1.5822284345127526,2.4871260557038966,14468.84,8543.430620915698,14146.0,5928.800000000001,23471.800000000003,863.0,28774.0,1.6112670144979508,-1.5105862438194746,-1.0610771520684163e-16,0.7633389482989477,-0.8974321868081612,0.25270373287524767,-0.10075929542731277,-0.644988848992266,0.6312485041201927,-1.1393370897216364,1.3207307811351963,119742.40388547513,104528.84815368961,15211.613445665085,0.0,1.9422861204171438,6.8716476741313475,87.29617938457399,12.703820615426006,0.09375,0.1875,523.6257145031065,603.4777707199218,0.8676802028324003,0.10536051565782678
7m3c_Counting2,10.610682260961813,7.403751233958539,14.285714285714286,2.2132487686673743,6.881963051755747,9.0,5921.111111111111,1989.7298183421788,1298.552736655906,0.2193089628429941,1991.199889513858,5544.0,4864.0,7304.8,4200.0,8104.0,2861.4,552.7992764105251,2768.5,2526.2,3239.2,1833.0,3825.0,2.0344365477017705,0.250858105976504,1.9955062278585283,1.835051356370954,2.2239337377122452,1.6972311143309073,2.5654518414787626,14901.857142857143,8840.369897915629,14995.0,6388.0,23679.0,723.0,29337.0,1.712956620833733,-1.3026275554290172,-4.926429634603361e-17,0.6983285522202255,-0.7704122828752249,0.3272975512796938,-0.12819797840911576,-0.541006505278993,0.5390063197708849,-1.0192431206460224,1.2196682985626222,213757.68924257852,188599.98454109926,25154.426629817775,0.0,3.2780716614923198,7.49768568835256,88.2320900457561,11.767909954243898,0.09022556390977444,0.1804511278195489,703.475723639416,547.9562026293706,1.2838174296846794,0.11778303565638337
